,PLAYER_NAME,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
41,Alexis Ajinca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Alfonzo McKinnie,4.25,0.75,1.5,0.25,0.0,0.5,0.0,0.25,0.25,0.25,0.75,0.75,1.5,0.0,0.0,0.0,0.0,0.5,1.75,2.75
43,Alize Johnson,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-1.25
44,Allen Crabbe,1.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25
45,Allonzo Trier,15.25,2.25,5.0,0.375,0.25,0.75,0.125,0.75,1.5,0.375,0.5,1.25,1.75,1.25,0.0,0.25,2.0,1.75,5.5,-1.0
46,Alonzo Gee,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,2.75
47,Amar'e Stoudemire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Amile Jefferson,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0
49,Amir Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Anderson Varejao,7.5,0.5,1.5,0.25,0.0,0.0,0.0,0.75,1.25,0.375,0.75,0.75,1.5,0.75,0.25,0.25,0.75,1.75,1.75,-0.5
51,Andray Blatche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Andre Dawkins,2.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,-1.5
53,Andre Drummond,8.75,2.5,3.5,0.34850000000000003,0.0,0.25,0.0,0.0,0.0,0.0,1.75,3.0,4.75,0.0,0.75,0.0,0.25,1.0,5.0,-0.25
54,Andre Emmett,4.25,0.5,0.75,0.16675,0.0,0.0,0.0,0.5,1.0,0.125,0.5,0.5,1.0,0.25,0.25,0.0,0.0,0.25,1.5,-0.75
55,Andre Iguodala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Andre Ingram,9.5,1.5,2.5,0.1875,1.0,1.25,0.2,0.75,0.75,0.25,0.0,0.75,0.75,0.25,0.25,0.75,0.5,0.5,4.75,0.75
57,Andre Miller,4.25,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.75,1.0,0.0
58,Andre Roberson,1.5,0.25,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.5,-0.75
59,Andrea Bargnani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Andrei Kirilenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Andres Nocioni,4.25,0.25,1.75,0.08324999999999999,0.0,0.5,0.0,0.75,1.5,0.25,0.0,1.25,1.25,0.0,0.0,0.0,0.5,0.25,1.25,-6.25
62,Andrew Andrews,12.5,1.0,1.5,0.5,0.5,1.0,0.5,2.5,3.0,0.4165,0.0,1.0,1.0,0.5,0.0,0.0,1.5,1.0,5.0,-3.0
63,Andrew Bogut,0.75,0.5,0.75,0.16675,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.25,0.0,0.0,0.0,0.25,1.0,1.75
64,Andrew Bynum,5.25,0.75,3.0,0.12150000000000001,0.0,0.0,0.0,0.25,0.25,0.25,0.75,1.0,1.75,0.5,0.0,0.5,0.5,0.75,1.75,-0.25
65,Andrew Goudelock,1.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-2.25
66,Andrew Harrison,3.25,1.0,1.75,0.375,0.25,0.75,0.25,0.25,0.25,0.25,0.0,0.5,0.5,0.25,0.25,0.0,0.25,0.5,2.5,0.0
67,Andrew Nicholson,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
68,Andrew White III,7.25,0.5,3.5,0.08324999999999999,0.5,2.75,0.1,0.25,0.25,0.25,0.0,0.75,0.75,0.25,0.0,0.0,0.25,0.5,1.75,-9.25
69,Andrew Wiggins,33.5,5.0,14.75,0.33,0.5,2.5,0.16649999999999998,4.5,6.75,0.7709999999999999,1.25,2.5,3.75,2.0,1.5,0.75,0.5,2.0,15.0,5.25
70,Andris Biedrins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Andy Rautins,24.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,17.0
72,Anfernee Simons,2.75,1.25,2.25,0.28325,0.5,1.0,0.33325,0.5,0.75,0.16675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.5,-0.75
73,Angel Delgado,13.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,-1.0
74,Antawn Jamison,3.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75
75,Ante Zizic,1.5,0.25,0.5,0.125,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.5,0.75,0.0,0.0,0.0,0.25,0.0,1.0,1.0
76,Anthony Bennett,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Anthony Brown,3.0,0.75,1.75,0.10725,0.25,0.75,0.08324999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.25,0.25,1.75,2.25
78,Anthony Carter,5.25,0.25,0.75,0.08324999999999999,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.75,0.5,0.5,0.0
79,Anthony Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Anthony Morrow,4.5,0.75,1.5,0.375,0.0,0.5,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,2.0,-0.75
81,Anthony Parker,24.0,4.0,6.25,0.659,1.25,2.25,0.41675,0.25,1.5,0.25,0.0,2.0,2.0,1.75,0.75,0.0,0.75,1.0,9.5,-5.0
82,Anthony Randolph,3.75,0.5,1.5,0.16675,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.75,0.75,0.5,0.75,1.0,1.0
83,Anthony Tolliver,1.75,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.75,1.0
84,Antonio Blakeney,4.5,0.25,2.25,0.02775,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,-6.75
85,Antonius Cleveland,1.75,0.25,0.75,0.08324999999999999,0.0,0.0,0.0,0.25,0.5,0.125,0.5,0.25,0.75,0.0,0.0,0.0,0.25,0.5,0.75,-0.5
86,Archie Goodwin,6.5,0.5,1.25,0.5,0.25,0.25,0.25,1.0,1.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.5,2.25,-4.75
87,Arinze Onuaku,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
88,Armon Johnson,1.25,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0
89,Arnett Moultrie,3.25,1.0,1.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.25,0.0,0.0,0.5,2.0,-0.5
90,Aron Baynes,3.5,0.25,0.75,0.125,0.0,0.0,0.0,0.75,1.0,0.375,0.0,0.25,0.25,0.5,0.0,0.0,0.5,0.0,1.25,-1.0
91,Arron Afflalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Arsalan Kazemi,12.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,2.0,4.0,6.0,0.0,1.0,0.0,0.0,5.0,2.0,-13.0
93,Austin Daye,6.0,0.5,1.75,0.16649999999999998,0.25,0.5,0.25,0.0,0.0,0.0,0.0,1.75,1.75,0.25,0.0,0.0,0.75,1.25,1.25,-3.0
94,Austin Rivers,6.75,1.25,2.0,0.31675,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,3.0,3.0
95,Avery Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Axel Toupane,9.5,1.0,2.25,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.0,0.0,1.75,2.0,-2.0
97,BJ Johnson,4.5,0.75,2.25,0.10725,0.0,0.75,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.25,0.0,0.25,0.75,1.5,-2.0
98,Bam Adebayo,5.5,0.5,2.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.75,0.0,0.25,0.25,0.75,1.0,1.0,-1.0
99,Baron Davis,4.5,0.5,1.25,0.1,0.25,0.75,0.08324999999999999,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.25,1.0,0.75,1.25,1.75
100,Ben Bentil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Ben Gordon,3.0,0.5,1.25,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.25,1.0,-1.0
102,Ben Hansbrough,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,-2.0
103,Ben McLemore,5.5,1.5,3.0,0.375,1.0,1.5,0.4375,0.0,0.0,0.0,0.25,1.25,1.5,0.25,0.25,0.0,0.5,1.25,4.0,7.25
104,Ben Moore,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,-3.5
105,Ben Simmons,34.25,7.5,11.5,0.635,0.0,0.0,0.0,3.25,5.25,0.6295000000000001,2.75,4.5,7.25,8.0,1.5,1.5,3.25,4.0,18.25,5.25
106,Ben Uzoh,6.0,0.5,2.0,0.20825,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.75,1.25,1.5,0.75,0.0,0.25,0.25,1.0,0.5
107,Ben Wallace,15.0,0.75,1.5,0.41675,0.0,0.0,0.0,0.0,1.0,0.0,2.5,4.0,6.5,1.0,0.75,0.5,0.25,1.25,1.5,-8.75
108,Beno Udrih,4.5,1.75,2.25,0.4375,0.0,0.25,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.75,0.0,0.0,0.25,0.0,4.5,-0.75
109,Bernard James,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,-2.0
110,Billy Garrett,9.25,2.0,5.0,0.29425,0.0,1.5,0.0,0.5,0.5,0.25,0.0,0.5,0.5,1.25,0.0,0.0,0.25,0.25,4.5,-3.5
111,Billy Preston,11.5,1.0,5.0,0.125,0.0,1.0,0.0,0.5,1.0,0.25,0.5,2.5,3.0,0.0,0.0,0.0,0.5,3.0,2.5,2.5
112,Bismack Biyombo,7.5,1.75,2.75,0.27075,0.0,0.0,0.0,1.5,1.75,0.45,0.75,1.25,2.0,0.0,0.25,0.5,0.25,1.0,5.0,-2.0
113,Blake Ahearn,1.5,0.5,0.75,0.16675,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.25,1.5
114,Blake Griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Bo McCalebb,13.333333333333334,1.0,4.333333333333333,0.24066666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,0.3333333333333333,0.0,2.3333333333333335,2.0,2.3333333333333335,-4.666666666666667
116,Boban Marjanovic,1.25,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.75
117,Bobby Brown,2.0,0.25,1.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-4.0
118,Bobby Portis,2.75,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.75,0.0,0.0,0.25,0.25,0.5,1.0,1.75
119,Bobby Simmons,2.0,0.25,1.0,0.0625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,1.0
120,Bogdan Bogdanovic,25.0,4.0,9.0,0.506,0.75,2.75,0.3,2.5,3.5,0.5835,0.0,1.5,1.5,2.75,1.0,0.25,2.0,1.25,11.25,-0.5
121,Bojan Bogdanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Bonzie Colson,1.5,0.25,0.75,0.125,0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.75,0.25,0.25,0.0,0.0,0.0,0.75,-0.5
123,Boris Diaw,6.5,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.5,0.125,0.25,0.5,0.75,0.5,0.25,0.0,0.25,0.25,0.25,2.75
124,Brad Miller,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,1.0
125,Brad Wanamaker,2.25,0.25,1.0,0.125,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,0.5
126,Bradley Beal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Brandan Wright,8.5,1.75,2.0,0.6875,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.75,1.25,1.0,0.25,0.5,0.5,2.0,4.0,-5.25
128,Branden Dawson,3.75,0.5,1.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.25,0.0
129,Brandon Ashley,21.25,1.25,4.5,0.2375,0.25,2.25,0.08324999999999999,0.75,1.0,0.375,0.75,4.25,5.0,0.5,0.25,0.5,0.75,3.0,3.5,-6.5
130,Brandon Bass,6.0,2.0,2.5,0.575,0.0,0.0,0.0,1.25,1.25,0.75,0.75,1.25,2.0,0.25,0.25,0.0,0.5,0.0,5.25,0.0
131,Brandon Davies,8.5,1.0,2.25,0.16675,0.25,0.75,0.125,1.25,2.0,0.5,0.75,1.25,2.0,0.5,0.0,0.25,0.5,0.75,3.5,3.0
132,Brandon Goodwin,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.25,0.25,0.75,1.25
133,Brandon Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Brandon Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Brandon Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Brandon McCoy,14.0,3.0,9.0,0.33299999999999996,0.0,1.0,0.0,1.0,4.0,0.25,3.0,5.0,8.0,0.0,0.0,0.0,2.0,3.0,7.0,-17.0
137,Brandon Paul,5.25,1.0,1.75,0.16675,0.25,0.5,0.125,0.25,0.5,0.125,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.25,2.5,-1.25
138,Brandon Roy,22.25,1.75,5.25,0.299,0.0,1.0,0.0,1.25,1.5,0.375,0.25,2.0,2.25,4.25,0.5,0.0,1.5,1.25,4.75,2.5
139,Brandon Rush,9.0,0.5,2.25,0.14575,0.25,1.5,0.125,0.0,0.0,0.0,0.0,1.75,1.75,0.5,0.0,0.25,0.5,1.0,1.25,-3.5
140,Brandon Sampson,7.0,0.5,2.0,0.1,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.25,0.5,1.0,1.75
141,Brendan Haywood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Brian Cardinal,3.25,0.25,0.75,0.125,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.75,-0.5
143,Brian Cook,2.0,0.5,1.0,0.16675,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.25,1.0,0.5
144,Brian Roberts,8.75,1.75,3.75,0.44275,0.5,1.0,0.25,1.5,1.75,0.375,0.0,1.25,1.25,1.0,0.25,0.0,1.25,0.0,5.5,0.75
145,Brian Scalabrine,6.25,0.75,1.75,0.45825,0.0,0.25,0.0,0.25,0.5,0.125,0.5,0.75,1.25,0.75,0.5,0.5,0.25,0.25,1.75,6.5
146,Briante Weber,7.0,0.25,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.5,0.25,0.0,0.5,0.5,0.5,-6.25
147,Brice Johnson,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.75
148,Brook Lopez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Bruce Brown,2.75,0.5,1.0,0.16675,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.25,0.0,0.25,1.0,-2.25
150,Bruno Caboclo,6.75,0.75,2.0,0.20825,0.5,1.25,0.20825,0.5,0.5,0.25,0.25,0.75,1.0,0.25,0.0,0.5,0.75,0.0,2.5,-0.75
151,Bryce Cotton,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.5
152,Bryce Dejean-Jones,9.75,1.25,2.75,0.475,0.5,1.25,0.33325,2.5,3.0,0.4375,0.5,2.25,2.75,1.0,0.25,0.0,0.0,1.5,5.5,-2.5
153,Bryn Forbes,7.75,1.0,3.75,0.14575,0.5,2.25,0.13324999999999998,0.5,0.5,0.25,0.0,0.5,0.5,1.0,0.25,0.0,0.0,1.5,3.0,1.5
154,Buddy Hield,11.0,2.5,4.75,0.38325,0.75,1.75,0.15,0.0,0.0,0.0,0.0,1.0,1.0,0.75,1.0,0.0,0.5,0.5,5.75,-3.75
155,Byron Mullens,1.5,1.0,1.5,0.58325,1.0,1.25,0.625,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,3.0,2.0
